component,strategy,run,seed,order,component_id,score,score_metric
link,random,12,20460917,2139,663,,random
link,random,12,20460917,2140,2274,,random
link,random,12,20460917,2141,834,,random
link,random,12,20460917,2142,2523,,random
link,random,12,20460917,2143,1305,,random
link,random,12,20460917,2144,1917,,random
link,random,12,20460917,2145,1656,,random
link,random,12,20460917,2146,318,,random
link,random,12,20460917,2147,1412,,random
link,random,12,20460917,2148,581,,random
link,random,12,20460917,2149,1167,,random
link,random,12,20460917,2150,1123,,random
link,random,12,20460917,2151,749,,random
link,random,12,20460917,2152,484,,random
link,random,12,20460917,2153,621,,random
link,random,12,20460917,2154,1703,,random
link,random,12,20460917,2155,156,,random
link,random,12,20460917,2156,2446,,random
link,random,12,20460917,2157,2668,,random
link,random,12,20460917,2158,1471,,random
link,random,12,20460917,2159,172,,random
link,random,12,20460917,2160,998,,random
link,random,12,20460917,2161,452,,random
link,random,12,20460917,2162,1021,,random
link,random,12,20460917,2163,1907,,random
link,random,12,20460917,2164,1306,,random
link,random,12,20460917,2165,30,,random
link,random,12,20460917,2166,577,,random
link,random,12,20460917,2167,100,,random
link,random,12,20460917,2168,1848,,random
link,random,12,20460917,2169,1855,,random
link,random,12,20460917,2170,270,,random
link,random,12,20460917,2171,2294,,random
link,random,12,20460917,2172,879,,random
link,random,12,20460917,2173,1277,,random
link,random,12,20460917,2174,1318,,random
link,random,12,20460917,2175,1499,,random
link,random,12,20460917,2176,1391,,random
link,random,12,20460917,2177,2558,,random
link,random,12,20460917,2178,2554,,random
link,random,12,20460917,2179,1159,,random
link,random,12,20460917,2180,762,,random
link,random,12,20460917,2181,1680,,random
link,random,12,20460917,2182,65,,random
link,random,12,20460917,2183,2779,,random
link,random,12,20460917,2184,2402,,random
link,random,12,20460917,2185,418,,random
link,random,12,20460917,2186,1674,,random
link,random,12,20460917,2187,2340,,random
link,random,12,20460917,2188,509,,random
link,random,12,20460917,2189,1165,,random
link,random,12,20460917,2190,2177,,random
link,random,12,20460917,2191,288,,random
link,random,12,20460917,2192,1024,,random
link,random,12,20460917,2193,2486,,random
link,random,12,20460917,2194,2434,,random
link,random,12,20460917,2195,2496,,random
link,random,12,20460917,2196,1248,,random
link,random,12,20460917,2197,962,,random
link,random,12,20460917,2198,2680,,random
link,random,12,20460917,2199,279,,random
link,random,12,20460917,2200,2237,,random
link,random,12,20460917,2201,748,,random
link,random,12,20460917,2202,77,,random
link,random,12,20460917,2203,2696,,random
link,random,12,20460917,2204,2627,,random
link,random,12,20460917,2205,934,,random
link,random,12,20460917,2206,343,,random
link,random,12,20460917,2207,44,,random
link,random,12,20460917,2208,1320,,random
link,random,12,20460917,2209,198,,random
link,random,12,20460917,2210,479,,random
link,random,12,20460917,2211,2073,,random
link,random,12,20460917,2212,2803,,random
link,random,12,20460917,2213,311,,random
link,random,12,20460917,2214,1774,,random
link,random,12,20460917,2215,777,,random
link,random,12,20460917,2216,302,,random
link,random,12,20460917,2217,383,,random
link,random,12,20460917,2218,1791,,random
link,random,12,20460917,2219,1427,,random
link,random,12,20460917,2220,2280,,random
link,random,12,20460917,2221,111,,random
link,random,12,20460917,2222,380,,random
link,random,12,20460917,2223,884,,random
link,random,12,20460917,2224,1232,,random
link,random,12,20460917,2225,2039,,random
link,random,12,20460917,2226,1944,,random
link,random,12,20460917,2227,61,,random
link,random,12,20460917,2228,549,,random
link,random,12,20460917,2229,2403,,random
link,random,12,20460917,2230,2386,,random
link,random,12,20460917,2231,1809,,random
link,random,12,20460917,2232,839,,random
link,random,12,20460917,2233,355,,random
link,random,12,20460917,2234,1662,,random
link,random,12,20460917,2235,943,,random
link,random,12,20460917,2236,1909,,random
link,random,12,20460917,2237,1878,,random
link,random,12,20460917,2238,2556,,random
link,random,12,20460917,2239,1745,,random
link,random,12,20460917,2240,2053,,random
link,random,12,20460917,2241,1814,,random
link,random,12,20460917,2242,812,,random
link,random,12,20460917,2243,67,,random
link,random,12,20460917,2244,1294,,random
link,random,12,20460917,2245,2476,,random
link,random,12,20460917,2246,609,,random
link,random,12,20460917,2247,1702,,random
link,random,12,20460917,2248,2226,,random
link,random,12,20460917,2249,243,,random
link,random,12,20460917,2250,1750,,random
link,random,12,20460917,2251,2445,,random
link,random,12,20460917,2252,952,,random
link,random,12,20460917,2253,1590,,random
link,random,12,20460917,2254,2050,,random
link,random,12,20460917,2255,1098,,random
link,random,12,20460917,2256,928,,random
link,random,12,20460917,2257,696,,random
link,random,12,20460917,2258,664,,random
link,random,12,20460917,2259,992,,random
link,random,12,20460917,2260,754,,random
link,random,12,20460917,2261,2807,,random
link,random,12,20460917,2262,2546,,random
link,random,12,20460917,2263,1581,,random
link,random,12,20460917,2264,729,,random
link,random,12,20460917,2265,448,,random
link,random,12,20460917,2266,2217,,random
link,random,12,20460917,2267,2095,,random
link,random,12,20460917,2268,49,,random
link,random,12,20460917,2269,648,,random
link,random,12,20460917,2270,2654,,random
link,random,12,20460917,2271,1193,,random
link,random,12,20460917,2272,786,,random
link,random,12,20460917,2273,102,,random
link,random,12,20460917,2274,2164,,random
link,random,12,20460917,2275,2752,,random
link,random,12,20460917,2276,2509,,random
link,random,12,20460917,2277,2650,,random
link,random,12,20460917,2278,906,,random
link,random,12,20460917,2279,2540,,random
link,random,12,20460917,2280,579,,random
link,random,12,20460917,2281,940,,random
link,random,12,20460917,2282,2152,,random
link,random,12,20460917,2283,2181,,random
link,random,12,20460917,2284,482,,random
link,random,12,20460917,2285,816,,random
link,random,12,20460917,2286,196,,random
link,random,12,20460917,2287,328,,random
link,random,12,20460917,2288,2354,,random
link,random,12,20460917,2289,425,,random
link,random,12,20460917,2290,2132,,random
link,random,12,20460917,2291,1237,,random
link,random,12,20460917,2292,1462,,random
link,random,12,20460917,2293,819,,random
link,random,12,20460917,2294,1997,,random
link,random,12,20460917,2295,1691,,random
link,random,12,20460917,2296,1987,,random
link,random,12,20460917,2297,911,,random
link,random,12,20460917,2298,759,,random
link,random,12,20460917,2299,1152,,random
link,random,12,20460917,2300,1485,,random
link,random,12,20460917,2301,1722,,random
link,random,12,20460917,2302,1012,,random
link,random,12,20460917,2303,1020,,random
link,random,12,20460917,2304,1155,,random
link,random,12,20460917,2305,1666,,random
link,random,12,20460917,2306,471,,random
link,random,12,20460917,2307,338,,random
link,random,12,20460917,2308,301,,random
link,random,12,20460917,2309,2782,,random
link,random,12,20460917,2310,2369,,random
link,random,12,20460917,2311,2327,,random
link,random,12,20460917,2312,2134,,random
link,random,12,20460917,2313,451,,random
link,random,12,20460917,2314,237,,random
link,random,12,20460917,2315,1963,,random
link,random,12,20460917,2316,1335,,random
link,random,12,20460917,2317,2664,,random
link,random,12,20460917,2318,2656,,random
link,random,12,20460917,2319,988,,random
link,random,12,20460917,2320,2186,,random
link,random,12,20460917,2321,1250,,random
link,random,12,20460917,2322,2666,,random
link,random,12,20460917,2323,163,,random
link,random,12,20460917,2324,897,,random
link,random,12,20460917,2325,656,,random
link,random,12,20460917,2326,2364,,random
link,random,12,20460917,2327,2161,,random
link,random,12,20460917,2328,1104,,random
link,random,12,20460917,2329,1709,,random
link,random,12,20460917,2330,358,,random
link,random,12,20460917,2331,844,,random
link,random,12,20460917,2332,2097,,random
link,random,12,20460917,2333,1307,,random
link,random,12,20460917,2334,1070,,random
link,random,12,20460917,2335,1456,,random
link,random,12,20460917,2336,1904,,random
link,random,12,20460917,2337,1275,,random
link,random,12,20460917,2338,1965,,random
link,random,12,20460917,2339,804,,random
link,random,12,20460917,2340,2417,,random
link,random,12,20460917,2341,2826,,random
link,random,12,20460917,2342,339,,random
link,random,12,20460917,2343,539,,random
link,random,12,20460917,2344,1509,,random
link,random,12,20460917,2345,2479,,random
link,random,12,20460917,2346,1743,,random
link,random,12,20460917,2347,1304,,random
link,random,12,20460917,2348,691,,random
link,random,12,20460917,2349,898,,random
link,random,12,20460917,2350,2242,,random
link,random,12,20460917,2351,546,,random
link,random,12,20460917,2352,1473,,random
link,random,12,20460917,2353,2620,,random
link,random,12,20460917,2354,408,,random
link,random,12,20460917,2355,1624,,random
link,random,12,20460917,2356,830,,random
link,random,12,20460917,2357,141,,random
link,random,12,20460917,2358,2470,,random
link,random,12,20460917,2359,2337,,random
link,random,12,20460917,2360,296,,random
link,random,12,20460917,2361,867,,random
link,random,12,20460917,2362,1311,,random
link,random,12,20460917,2363,1741,,random
link,random,12,20460917,2364,2505,,random
link,random,12,20460917,2365,2761,,random
link,random,12,20460917,2366,2153,,random
link,random,12,20460917,2367,1062,,random
link,random,12,20460917,2368,1742,,random
link,random,12,20460917,2369,1141,,random
link,random,12,20460917,2370,2287,,random
link,random,12,20460917,2371,217,,random
link,random,12,20460917,2372,1349,,random
link,random,12,20460917,2373,1895,,random
link,random,12,20460917,2374,1824,,random
link,random,12,20460917,2375,1826,,random
link,random,12,20460917,2376,1916,,random
link,random,12,20460917,2377,1434,,random
link,random,12,20460917,2378,1268,,random
link,random,12,20460917,2379,327,,random
link,random,12,20460917,2380,203,,random
link,random,12,20460917,2381,1436,,random
link,random,12,20460917,2382,860,,random
link,random,12,20460917,2383,592,,random
link,random,12,20460917,2384,450,,random
link,random,12,20460917,2385,2301,,random
link,random,12,20460917,2386,227,,random
link,random,12,20460917,2387,775,,random
link,random,12,20460917,2388,282,,random
link,random,12,20460917,2389,225,,random
link,random,12,20460917,2390,668,,random
link,random,12,20460917,2391,2518,,random
link,random,12,20460917,2392,2566,,random
link,random,12,20460917,2393,2619,,random
link,random,12,20460917,2394,2397,,random
link,random,12,20460917,2395,560,,random
link,random,12,20460917,2396,54,,random
link,random,12,20460917,2397,2100,,random
link,random,12,20460917,2398,1210,,random
link,random,12,20460917,2399,1300,,random
link,random,12,20460917,2400,818,,random
link,random,12,20460917,2401,181,,random
link,random,12,20460917,2402,2344,,random
link,random,12,20460917,2403,2639,,random
link,random,12,20460917,2404,2352,,random
link,random,12,20460917,2405,9,,random
link,random,12,20460917,2406,2135,,random
link,random,12,20460917,2407,2010,,random
link,random,12,20460917,2408,1775,,random
link,random,12,20460917,2409,721,,random
link,random,12,20460917,2410,475,,random
link,random,12,20460917,2411,160,,random
link,random,12,20460917,2412,714,,random
link,random,12,20460917,2413,1876,,random
link,random,12,20460917,2414,239,,random
link,random,12,20460917,2415,2305,,random
link,random,12,20460917,2416,2730,,random
link,random,12,20460917,2417,1950,,random
link,random,12,20460917,2418,10,,random
link,random,12,20460917,2419,2148,,random
link,random,12,20460917,2420,218,,random
link,random,12,20460917,2421,2156,,random
link,random,12,20460917,2422,2379,,random
link,random,12,20460917,2423,1222,,random
link,random,12,20460917,2424,2799,,random
link,random,12,20460917,2425,1450,,random
link,random,12,20460917,2426,2574,,random
link,random,12,20460917,2427,1057,,random
link,random,12,20460917,2428,1240,,random
link,random,12,20460917,2429,2838,,random
link,random,12,20460917,2430,1283,,random
link,random,12,20460917,2431,2206,,random
link,random,12,20460917,2432,1787,,random
link,random,12,20460917,2433,1923,,random
link,random,12,20460917,2434,1085,,random
link,random,12,20460917,2435,2818,,random
link,random,12,20460917,2436,2235,,random
link,random,12,20460917,2437,1679,,random
link,random,12,20460917,2438,1009,,random
link,random,12,20460917,2439,2410,,random
link,random,12,20460917,2440,2140,,random
link,random,12,20460917,2441,2372,,random
link,random,12,20460917,2442,665,,random
link,random,12,20460917,2443,1379,,random
link,random,12,20460917,2444,1149,,random
link,random,12,20460917,2445,485,,random
link,random,12,20460917,2446,2196,,random
link,random,12,20460917,2447,757,,random
link,random,12,20460917,2448,533,,random
link,random,12,20460917,2449,1804,,random
link,random,12,20460917,2450,1813,,random
link,random,12,20460917,2451,178,,random
link,random,12,20460917,2452,921,,random
link,random,12,20460917,2453,709,,random
link,random,12,20460917,2454,7,,random
link,random,12,20460917,2455,53,,random
link,random,12,20460917,2456,2157,,random
link,random,12,20460917,2457,2240,,random
link,random,12,20460917,2458,501,,random
link,random,12,20460917,2459,1972,,random
link,random,12,20460917,2460,1602,,random
link,random,12,20460917,2461,1476,,random
link,random,12,20460917,2462,1755,,random
link,random,12,20460917,2463,1538,,random
link,random,12,20460917,2464,1298,,random
link,random,12,20460917,2465,589,,random
link,random,12,20460917,2466,1121,,random
link,random,12,20460917,2467,2139,,random
link,random,12,20460917,2468,1216,,random
link,random,12,20460917,2469,2412,,random
link,random,12,20460917,2470,1047,,random
link,random,12,20460917,2471,1948,,random
link,random,12,20460917,2472,1295,,random
link,random,12,20460917,2473,2691,,random
link,random,12,20460917,2474,2787,,random
link,random,12,20460917,2475,782,,random
link,random,12,20460917,2476,1249,,random
link,random,12,20460917,2477,422,,random
link,random,12,20460917,2478,2276,,random
link,random,12,20460917,2479,767,,random
link,random,12,20460917,2480,2006,,random
link,random,12,20460917,2481,1389,,random
link,random,12,20460917,2482,1763,,random
link,random,12,20460917,2483,2092,,random
link,random,12,20460917,2484,1832,,random
link,random,12,20460917,2485,1837,,random
link,random,12,20460917,2486,2396,,random
link,random,12,20460917,2487,6,,random
link,random,12,20460917,2488,147,,random
link,random,12,20460917,2489,2149,,random
link,random,12,20460917,2490,1373,,random
link,random,12,20460917,2491,1169,,random
link,random,12,20460917,2492,234,,random
link,random,12,20460917,2493,1206,,random
link,random,12,20460917,2494,1362,,random
link,random,12,20460917,2495,1351,,random
link,random,12,20460917,2496,916,,random
link,random,12,20460917,2497,1451,,random
link,random,12,20460917,2498,680,,random
link,random,12,20460917,2499,122,,random
link,random,12,20460917,2500,1239,,random
link,random,12,20460917,2501,2231,,random
link,random,12,20460917,2502,842,,random
link,random,12,20460917,2503,529,,random
link,random,12,20460917,2504,348,,random
link,random,12,20460917,2505,2841,,random
link,random,12,20460917,2506,2478,,random
link,random,12,20460917,2507,886,,random
link,random,12,20460917,2508,2541,,random
link,random,12,20460917,2509,2665,,random
link,random,12,20460917,2510,997,,random
link,random,12,20460917,2511,1143,,random
link,random,12,20460917,2512,1438,,random
link,random,12,20460917,2513,2021,,random
link,random,12,20460917,2514,1693,,random
link,random,12,20460917,2515,68,,random
link,random,12,20460917,2516,483,,random
link,random,12,20460917,2517,2259,,random
link,random,12,20460917,2518,2709,,random
link,random,12,20460917,2519,62,,random
link,random,12,20460917,2520,1630,,random
link,random,12,20460917,2521,1573,,random
link,random,12,20460917,2522,499,,random
link,random,12,20460917,2523,1511,,random
link,random,12,20460917,2524,1455,,random
link,random,12,20460917,2525,2045,,random
link,random,12,20460917,2526,1213,,random
link,random,12,20460917,2527,1413,,random
link,random,12,20460917,2528,1524,,random
link,random,12,20460917,2529,1752,,random
link,random,12,20460917,2530,726,,random
link,random,12,20460917,2531,2748,,random
link,random,12,20460917,2532,2192,,random
link,random,12,20460917,2533,695,,random
link,random,12,20460917,2534,1290,,random
link,random,12,20460917,2535,1912,,random
link,random,12,20460917,2536,878,,random
link,random,12,20460917,2537,2008,,random
link,random,12,20460917,2538,2194,,random
link,random,12,20460917,2539,1267,,random
link,random,12,20460917,2540,2138,,random
link,random,12,20460917,2541,133,,random
link,random,12,20460917,2542,2162,,random
link,random,12,20460917,2543,2713,,random
link,random,12,20460917,2544,2442,,random
link,random,12,20460917,2545,1387,,random
link,random,12,20460917,2546,1179,,random
link,random,12,20460917,2547,2019,,random
link,random,12,20460917,2548,1203,,random
link,random,12,20460917,2549,2390,,random
link,random,12,20460917,2550,850,,random
link,random,12,20460917,2551,1110,,random
link,random,12,20460917,2552,2790,,random
link,random,12,20460917,2553,1684,,random
link,random,12,20460917,2554,1076,,random
link,random,12,20460917,2555,2533,,random
link,random,12,20460917,2556,1989,,random
link,random,12,20460917,2557,1068,,random
link,random,12,20460917,2558,644,,random
link,random,12,20460917,2559,75,,random
link,random,12,20460917,2560,2447,,random
link,random,12,20460917,2561,2510,,random
link,random,12,20460917,2562,1586,,random
link,random,12,20460917,2563,124,,random
link,random,12,20460917,2564,1420,,random
link,random,12,20460917,2565,825,,random
link,random,12,20460917,2566,1758,,random
link,random,12,20460917,2567,1958,,random
link,random,12,20460917,2568,1324,,random
link,random,12,20460917,2569,1913,,random
link,random,12,20460917,2570,2244,,random
link,random,12,20460917,2571,2530,,random
link,random,12,20460917,2572,252,,random
link,random,12,20460917,2573,1667,,random
link,random,12,20460917,2574,140,,random
link,random,12,20460917,2575,2589,,random
link,random,12,20460917,2576,2052,,random
link,random,12,20460917,2577,1243,,random
link,random,12,20460917,2578,1831,,random
link,random,12,20460917,2579,2710,,random
link,random,12,20460917,2580,2111,,random
link,random,12,20460917,2581,1435,,random
link,random,12,20460917,2582,1072,,random
link,random,12,20460917,2583,248,,random
link,random,12,20460917,2584,624,,random
link,random,12,20460917,2585,1166,,random
link,random,12,20460917,2586,2723,,random
link,random,12,20460917,2587,2591,,random
link,random,12,20460917,2588,300,,random
link,random,12,20460917,2589,1776,,random
link,random,12,20460917,2590,562,,random
link,random,12,20460917,2591,2443,,random
link,random,12,20460917,2592,32,,random
link,random,12,20460917,2593,2011,,random
link,random,12,20460917,2594,1748,,random
link,random,12,20460917,2595,174,,random
link,random,12,20460917,2596,629,,random
link,random,12,20460917,2597,2260,,random
link,random,12,20460917,2598,364,,random
link,random,12,20460917,2599,2497,,random
link,random,12,20460917,2600,2488,,random
link,random,12,20460917,2601,2498,,random
link,random,12,20460917,2602,184,,random
link,random,12,20460917,2603,1345,,random
link,random,12,20460917,2604,431,,random
link,random,12,20460917,2605,84,,random
link,random,12,20460917,2606,306,,random
link,random,12,20460917,2607,931,,random
link,random,12,20460917,2608,2316,,random
link,random,12,20460917,2609,1361,,random
link,random,12,20460917,2610,1132,,random
link,random,12,20460917,2611,718,,random
link,random,12,20460917,2612,2726,,random
link,random,12,20460917,2613,1885,,random
link,random,12,20460917,2614,2094,,random
link,random,12,20460917,2615,559,,random
link,random,12,20460917,2616,669,,random
link,random,12,20460917,2617,639,,random
link,random,12,20460917,2618,1580,,random
link,random,12,20460917,2619,694,,random
link,random,12,20460917,2620,2258,,random
link,random,12,20460917,2621,925,,random
link,random,12,20460917,2622,1815,,random
link,random,12,20460917,2623,2771,,random
link,random,12,20460917,2624,1424,,random
link,random,12,20460917,2625,737,,random
link,random,12,20460917,2626,2692,,random
link,random,12,20460917,2627,180,,random
link,random,12,20460917,2628,1442,,random
link,random,12,20460917,2629,784,,random
link,random,12,20460917,2630,2005,,random
link,random,12,20460917,2631,1657,,random
link,random,12,20460917,2632,210,,random
link,random,12,20460917,2633,2087,,random
link,random,12,20460917,2634,2083,,random
link,random,12,20460917,2635,145,,random
link,random,12,20460917,2636,1640,,random
link,random,12,20460917,2637,977,,random
link,random,12,20460917,2638,1847,,random
link,random,12,20460917,2639,2250,,random
link,random,12,20460917,2640,221,,random
link,random,12,20460917,2641,59,,random
link,random,12,20460917,2642,1484,,random
link,random,12,20460917,2643,305,,random
link,random,12,20460917,2644,1578,,random
link,random,12,20460917,2645,1197,,random
link,random,12,20460917,2646,671,,random
link,random,12,20460917,2647,1164,,random
link,random,12,20460917,2648,1973,,random
link,random,12,20460917,2649,976,,random
link,random,12,20460917,2650,2173,,random
link,random,12,20460917,2651,1879,,random
link,random,12,20460917,2652,2564,,random
link,random,12,20460917,2653,543,,random
link,random,12,20460917,2654,1558,,random
link,random,12,20460917,2655,1227,,random
link,random,12,20460917,2656,148,,random
link,random,12,20460917,2657,359,,random
link,random,12,20460917,2658,2042,,random
link,random,12,20460917,2659,2108,,random
link,random,12,20460917,2660,1519,,random
link,random,12,20460917,2661,2842,,random
link,random,12,20460917,2662,846,,random
link,random,12,20460917,2663,836,,random
link,random,12,20460917,2664,72,,random
link,random,12,20460917,2665,981,,random
link,random,12,20460917,2666,476,,random
link,random,12,20460917,2667,531,,random
link,random,12,20460917,2668,1405,,random
link,random,12,20460917,2669,2116,,random
link,random,12,20460917,2670,743,,random
link,random,12,20460917,2671,238,,random
link,random,12,20460917,2672,1093,,random
link,random,12,20460917,2673,37,,random
link,random,12,20460917,2674,2004,,random
link,random,12,20460917,2675,223,,random
link,random,12,20460917,2676,1598,,random
link,random,12,20460917,2677,1375,,random
link,random,12,20460917,2678,2802,,random
link,random,12,20460917,2679,2398,,random
link,random,12,20460917,2680,983,,random
link,random,12,20460917,2681,2622,,random
link,random,12,20460917,2682,2746,,random
link,random,12,20460917,2683,1845,,random
link,random,12,20460917,2684,1261,,random
link,random,12,20460917,2685,591,,random
link,random,12,20460917,2686,2677,,random
link,random,12,20460917,2687,2166,,random
link,random,12,20460917,2688,626,,random
link,random,12,20460917,2689,1838,,random
link,random,12,20460917,2690,5,,random
link,random,12,20460917,2691,2720,,random
link,random,12,20460917,2692,2444,,random
link,random,12,20460917,2693,2624,,random
link,random,12,20460917,2694,2054,,random
link,random,12,20460917,2695,293,,random
link,random,12,20460917,2696,2182,,random
link,random,12,20460917,2697,158,,random
link,random,12,20460917,2698,2394,,random
link,random,12,20460917,2699,1516,,random
link,random,12,20460917,2700,2474,,random
link,random,12,20460917,2701,319,,random
link,random,12,20460917,2702,1688,,random
link,random,12,20460917,2703,595,,random
link,random,12,20460917,2704,1262,,random
link,random,12,20460917,2705,2694,,random
link,random,12,20460917,2706,1697,,random
link,random,12,20460917,2707,1384,,random
link,random,12,20460917,2708,899,,random
link,random,12,20460917,2709,1490,,random
link,random,12,20460917,2710,2606,,random
link,random,12,20460917,2711,2425,,random
link,random,12,20460917,2712,1007,,random
link,random,12,20460917,2713,1386,,random
link,random,12,20460917,2714,1862,,random
link,random,12,20460917,2715,1574,,random
link,random,12,20460917,2716,1623,,random
link,random,12,20460917,2717,291,,random
link,random,12,20460917,2718,2453,,random
link,random,12,20460917,2719,693,,random
link,random,12,20460917,2720,1394,,random
link,random,12,20460917,2721,760,,random
link,random,12,20460917,2722,1859,,random
link,random,12,20460917,2723,763,,random
link,random,12,20460917,2724,544,,random
link,random,12,20460917,2725,1550,,random
link,random,12,20460917,2726,193,,random
link,random,12,20460917,2727,276,,random
link,random,12,20460917,2728,2749,,random
link,random,12,20460917,2729,1575,,random
link,random,12,20460917,2730,502,,random
link,random,12,20460917,2731,2300,,random
link,random,12,20460917,2732,89,,random
link,random,12,20460917,2733,2573,,random
link,random,12,20460917,2734,16,,random
link,random,12,20460917,2735,128,,random
link,random,12,20460917,2736,822,,random
link,random,12,20460917,2737,2374,,random
link,random,12,20460917,2738,1003,,random
link,random,12,20460917,2739,1217,,random
link,random,12,20460917,2740,1178,,random
link,random,12,20460917,2741,2334,,random
link,random,12,20460917,2742,2275,,random
link,random,12,20460917,2743,369,,random
link,random,12,20460917,2744,1066,,random
link,random,12,20460917,2745,1125,,random
link,random,12,20460917,2746,4,,random
link,random,12,20460917,2747,1281,,random
link,random,12,20460917,2748,1252,,random
link,random,12,20460917,2749,649,,random
link,random,12,20460917,2750,144,,random
link,random,12,20460917,2751,2829,,random
link,random,12,20460917,2752,1790,,random
link,random,12,20460917,2753,538,,random
link,random,12,20460917,2754,512,,random
link,random,12,20460917,2755,1365,,random
link,random,12,20460917,2756,1421,,random
link,random,12,20460917,2757,956,,random
link,random,12,20460917,2758,966,,random
link,random,12,20460917,2759,2631,,random
link,random,12,20460917,2760,236,,random
link,random,12,20460917,2761,470,,random
link,random,12,20460917,2762,1150,,random
link,random,12,20460917,2763,261,,random
link,random,12,20460917,2764,361,,random
link,random,12,20460917,2765,1048,,random
link,random,12,20460917,2766,2249,,random
link,random,12,20460917,2767,606,,random
link,random,12,20460917,2768,2063,,random
link,random,12,20460917,2769,2610,,random
link,random,12,20460917,2770,1256,,random
link,random,12,20460917,2771,2257,,random
link,random,12,20460917,2772,1952,,random
link,random,12,20460917,2773,2232,,random
link,random,12,20460917,2774,1046,,random
link,random,12,20460917,2775,1107,,random
link,random,12,20460917,2776,114,,random
link,random,12,20460917,2777,438,,random
link,random,12,20460917,2778,2346,,random
link,random,12,20460917,2779,1064,,random
link,random,12,20460917,2780,1264,,random
link,random,12,20460917,2781,1410,,random
link,random,12,20460917,2782,838,,random
link,random,12,20460917,2783,1789,,random
link,random,12,20460917,2784,808,,random
link,random,12,20460917,2785,424,,random
link,random,12,20460917,2786,522,,random
link,random,12,20460917,2787,652,,random
link,random,12,20460917,2788,1061,,random
link,random,12,20460917,2789,598,,random
link,random,12,20460917,2790,1279,,random
link,random,12,20460917,2791,877,,random
link,random,12,20460917,2792,1312,,random
link,random,12,20460917,2793,540,,random
link,random,12,20460917,2794,2204,,random
link,random,12,20460917,2795,1355,,random
link,random,12,20460917,2796,2043,,random
link,random,12,20460917,2797,2804,,random
link,random,12,20460917,2798,2798,,random
link,random,12,20460917,2799,2715,,random
link,random,12,20460917,2800,1346,,random
link,random,12,20460917,2801,1292,,random
link,random,12,20460917,2802,917,,random
link,random,12,20460917,2803,1075,,random
link,random,12,20460917,2804,2411,,random
link,random,12,20460917,2805,1969,,random
link,random,12,20460917,2806,1931,,random
link,random,12,20460917,2807,1542,,random
link,random,12,20460917,2808,1115,,random
link,random,12,20460917,2809,690,,random
link,random,12,20460917,2810,1352,,random
link,random,12,20460917,2811,2579,,random
link,random,12,20460917,2812,623,,random
link,random,12,20460917,2813,1102,,random
link,random,12,20460917,2814,2733,,random
link,random,12,20460917,2815,2834,,random
link,random,12,20460917,2816,1113,,random
link,random,12,20460917,2817,1639,,random
link,random,12,20460917,2818,50,,random
link,random,12,20460917,2819,2059,,random
link,random,12,20460917,2820,426,,random
link,random,12,20460917,2821,933,,random
link,random,12,20460917,2822,2230,,random
link,random,12,20460917,2823,1976,,random
link,random,12,20460917,2824,942,,random
link,random,12,20460917,2825,809,,random
link,random,12,20460917,2826,1466,,random
link,random,12,20460917,2827,1673,,random
link,random,12,20460917,2828,2415,,random
link,random,12,20460917,2829,134,,random
link,random,12,20460917,2830,1151,,random
link,random,12,20460917,2831,95,,random
link,random,12,20460917,2832,1564,,random
link,random,12,20460917,2833,1388,,random
link,random,12,20460917,2834,1567,,random
link,random,12,20460917,2835,768,,random
link,random,12,20460917,2836,1663,,random
link,random,12,20460917,2837,1706,,random
link,random,12,20460917,2838,705,,random
link,random,12,20460917,2839,719,,random
link,random,12,20460917,2840,929,,random
link,random,12,20460917,2841,1363,,random
link,random,12,20460917,2842,1188,,random
link,random,12,20460917,2843,1739,,random
link,random,12,20460917,2844,1058,,random
link,random,12,20460917,2845,1834,,random
link,random,12,20460917,2846,1251,,random
link,random,12,20460917,2847,1103,,random
link,random,12,20460917,2848,1493,,random
link,random,12,20460917,2849,1707,,random
link,random,13,20460918,1,236,,random
link,random,13,20460918,2,2230,,random
link,random,13,20460918,3,789,,random
link,random,13,20460918,4,472,,random
link,random,13,20460918,5,1392,,random
link,random,13,20460918,6,2438,,random
link,random,13,20460918,7,1645,,random
link,random,13,20460918,8,2338,,random
link,random,13,20460918,9,526,,random
link,random,13,20460918,10,525,,random
link,random,13,20460918,11,1999,,random
link,random,13,20460918,12,2391,,random
link,random,13,20460918,13,235,,random
link,random,13,20460918,14,584,,random
link,random,13,20460918,15,718,,random
link,random,13,20460918,16,1439,,random
link,random,13,20460918,17,2727,,random
link,random,13,20460918,18,1062,,random
link,random,13,20460918,19,2073,,random
link,random,13,20460918,20,2042,,random
link,random,13,20460918,21,696,,random
link,random,13,20460918,22,1474,,random
link,random,13,20460918,23,2141,,random
link,random,13,20460918,24,320,,random
link,random,13,20460918,25,385,,random
link,random,13,20460918,26,405,,random
link,random,13,20460918,27,1476,,random
link,random,13,20460918,28,805,,random
link,random,13,20460918,29,1871,,random
link,random,13,20460918,30,158,,random
link,random,13,20460918,31,983,,random
link,random,13,20460918,32,391,,random
link,random,13,20460918,33,2330,,random
link,random,13,20460918,34,930,,random
link,random,13,20460918,35,93,,random
link,random,13,20460918,36,176,,random
link,random,13,20460918,37,762,,random
link,random,13,20460918,38,2796,,random
link,random,13,20460918,39,1677,,random
link,random,13,20460918,40,1412,,random
link,random,13,20460918,41,245,,random
